grade_code,subject_code,subject_label,chapter_code,chapter_title,chapter_status,skill_code,skill_title,content_type,difficulty,status,content_count,draft_count,usable_count
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-19TH,L'Europe et le monde au XIXe siècle,approved,SK-HISTORY-4E-19TH,"Analyser industrialisation, sociétés et colonisation",exam_practice,2,approved,1,0,1
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-19TH,L'Europe et le monde au XIXe siècle,approved,SK-HISTORY-4E-19TH,"Analyser industrialisation, sociétés et colonisation",exercise,2,approved,1,0,1
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-FRANCE,"Société, culture et politique dans la France du XIXe siècle",approved,SK-ENR-HISTORY-4E-FRANCE-CHRONOLOGY,Construire une chronologie argumentée,exam_practice,2,approved,1,0,1
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-FRANCE,"Société, culture et politique dans la France du XIXe siècle",approved,SK-ENR-HISTORY-4E-FRANCE-CHRONOLOGY,Construire une chronologie argumentée,exercise,2,approved,1,0,1
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-FRANCE,"Société, culture et politique dans la France du XIXe siècle",approved,SK-ENR-HISTORY-4E-FRANCE-CITIZENSHIP,Expliquer l'élargissement de la citoyenneté,exam_practice,2,approved,1,0,1
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-FRANCE,"Société, culture et politique dans la France du XIXe siècle",approved,SK-ENR-HISTORY-4E-FRANCE-CITIZENSHIP,Expliquer l'élargissement de la citoyenneté,exercise,2,approved,1,0,1
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-FRANCE,"Société, culture et politique dans la France du XIXe siècle",approved,SK-ENR-HISTORY-4E-FRANCE-CULTURE,Identifier une évolution culturelle,exam_practice,2,approved,1,0,1
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-FRANCE,"Société, culture et politique dans la France du XIXe siècle",approved,SK-ENR-HISTORY-4E-FRANCE-REGIMES,Ordonner les régimes politiques,exam_practice,2,approved,1,0,1
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-FRANCE,"Société, culture et politique dans la France du XIXe siècle",approved,SK-ENR-HISTORY-4E-FRANCE-REGIMES,Ordonner les régimes politiques,exercise,2,approved,1,0,1
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-FRANCE,"Société, culture et politique dans la France du XIXe siècle",approved,SK-ENR-HISTORY-4E-FRANCE-SOCIETY,Analyser une transformation sociale,exam_practice,2,approved,1,0,1
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-FRANCE,"Société, culture et politique dans la France du XIXe siècle",approved,SK-ENR-HISTORY-4E-FRANCE-SOCIETY,Analyser une transformation sociale,exercise,2,approved,1,0,1
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-FRANCE,"Société, culture et politique dans la France du XIXe siècle",approved,SK-HISTORY-4E-FRANCE,Construire des repères politiques et sociaux de la France,exam_practice,2,approved,1,0,1
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-FRANCE,"Société, culture et politique dans la France du XIXe siècle",approved,SK-HISTORY-4E-FRANCE,Construire des repères politiques et sociaux de la France,exercise,2,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-FRACT,Fractions,approved,SK-ENR-MATHEMATICS-4E-FRACT-ADD,Additionner et soustraire des fractions,exam_practice,2,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-FRACT,Fractions,approved,SK-ENR-MATHEMATICS-4E-FRACT-ADD,Additionner et soustraire des fractions,exercise,2,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-FRACT,Fractions,approved,SK-ENR-MATHEMATICS-4E-FRACT-DIVIDE,Diviser par une fraction,exam_practice,2,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-FRACT,Fractions,approved,SK-ENR-MATHEMATICS-4E-FRACT-DIVIDE,Diviser par une fraction,exercise,3,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-FRACT,Fractions,approved,SK-ENR-MATHEMATICS-4E-FRACT-EQUIVALENT,Simplifier et produire des fractions égales,assessment,2,draft,0,1,0
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-FRACT,Fractions,approved,SK-ENR-MATHEMATICS-4E-FRACT-EQUIVALENT,Simplifier et produire des fractions égales,practice,1,draft,0,1,0
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-FRACT,Fractions,approved,SK-ENR-MATHEMATICS-4E-FRACT-EQUIVALENT,Simplifier et produire des fractions égales,practice,2,draft,0,1,0
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-FRACT,Fractions,approved,SK-ENR-MATHEMATICS-4E-FRACT-EQUIVALENT,Simplifier et produire des fractions égales,practice,3,draft,0,1,0
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-FRACT,Fractions,approved,SK-ENR-MATHEMATICS-4E-FRACT-MULTIPLY,Multiplier des fractions,exam_practice,2,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-FRACT,Fractions,approved,SK-ENR-MATHEMATICS-4E-FRACT-MULTIPLY,Multiplier des fractions,exercise,3,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-FRACT,Fractions,approved,SK-ENR-MATHEMATICS-4E-FRACT-PROBLEM,Résoudre un problème fractionnaire,exam_practice,2,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-FRACT,Fractions,approved,SK-ENR-MATHEMATICS-4E-FRACT-PROBLEM,Résoudre un problème fractionnaire,exercise,2,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-FRACT,Fractions,approved,SK-MATHEMATICS-4E-FRACT,Mobiliser : Fractions,exam_practice,2,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-FRACT,Fractions,approved,SK-MATHEMATICS-4E-FRACT,Mobiliser : Fractions,exercise,3,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-FRACT,Fractions,approved,SK-MATHEMATICS-4E-FRACT,Mobiliser : Fractions,worked_example,2,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-ENR-MATHEMATICS-4E-LITERAL-DISTRIBUTE,Développer avec la distributivité,assessment,2,draft,0,1,0
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-ENR-MATHEMATICS-4E-LITERAL-DISTRIBUTE,Développer avec la distributivité,diagnostic,1,draft,0,1,0
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-ENR-MATHEMATICS-4E-LITERAL-DISTRIBUTE,Développer avec la distributivité,guided_practice,2,draft,0,3,0
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-ENR-MATHEMATICS-4E-LITERAL-DISTRIBUTE,Développer avec la distributivité,practice,1,draft,0,1,0
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-ENR-MATHEMATICS-4E-LITERAL-DISTRIBUTE,Développer avec la distributivité,practice,2,draft,0,1,0
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-ENR-MATHEMATICS-4E-LITERAL-DISTRIBUTE,Développer avec la distributivité,practice,3,draft,0,1,0
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-ENR-MATHEMATICS-4E-LITERAL-DISTRIBUTE,Développer avec la distributivité,remediation,1,draft,0,1,0
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-ENR-MATHEMATICS-4E-LITERAL-FACTOR,Factoriser dans des cas simples,assessment,2,draft,0,1,0
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-ENR-MATHEMATICS-4E-LITERAL-FACTOR,Factoriser dans des cas simples,practice,1,draft,0,1,0
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-ENR-MATHEMATICS-4E-LITERAL-FACTOR,Factoriser dans des cas simples,practice,2,draft,0,1,0
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-ENR-MATHEMATICS-4E-LITERAL-FACTOR,Factoriser dans des cas simples,practice,3,draft,0,1,0
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-ENR-MATHEMATICS-4E-LITERAL-MODEL,Traduire un problème par une expression,exam_practice,2,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-ENR-MATHEMATICS-4E-LITERAL-MODEL,Traduire un problème par une expression,exercise,2,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-ENR-MATHEMATICS-4E-LITERAL-REDUCE,Réduire une expression,exam_practice,2,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-ENR-MATHEMATICS-4E-LITERAL-REDUCE,Réduire une expression,exercise,1,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-ENR-MATHEMATICS-4E-LITERAL-SUBSTITUTE,Calculer une expression littérale,exam_practice,2,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-ENR-MATHEMATICS-4E-LITERAL-SUBSTITUTE,Calculer une expression littérale,exercise,3,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-MATHEMATICS-4E-LITERAL,Mobiliser : Calcul littéral,exam_practice,2,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-MATHEMATICS-4E-LITERAL,Mobiliser : Calcul littéral,exercise,3,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-MATHEMATICS-4E-LITERAL,Mobiliser : Calcul littéral,worked_example,2,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-POWERS,Puissances,approved,SK-ENR-MATHEMATICS-4E-POWERS-CALCULATE,Calculer avec des puissances entières,exam_practice,2,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-POWERS,Puissances,approved,SK-ENR-MATHEMATICS-4E-POWERS-CALCULATE,Calculer avec des puissances entières,exercise,1,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-POWERS,Puissances,approved,SK-ENR-MATHEMATICS-4E-POWERS-MEANING,Interpréter une puissance,exam_practice,2,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-POWERS,Puissances,approved,SK-ENR-MATHEMATICS-4E-POWERS-MEANING,Interpréter une puissance,exercise,1,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-POWERS,Puissances,approved,SK-ENR-MATHEMATICS-4E-POWERS-RULES,Appliquer les règles sur les puissances,exam_practice,2,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-POWERS,Puissances,approved,SK-ENR-MATHEMATICS-4E-POWERS-RULES,Appliquer les règles sur les puissances,exercise,2,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-POWERS,Puissances,approved,SK-ENR-MATHEMATICS-4E-POWERS-SCIENTIFIC,Écrire un nombre en notation scientifique,assessment,2,draft,0,1,0
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-POWERS,Puissances,approved,SK-ENR-MATHEMATICS-4E-POWERS-SCIENTIFIC,Écrire un nombre en notation scientifique,practice,1,draft,0,1,0
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-POWERS,Puissances,approved,SK-ENR-MATHEMATICS-4E-POWERS-SCIENTIFIC,Écrire un nombre en notation scientifique,practice,2,draft,0,1,0
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-POWERS,Puissances,approved,SK-ENR-MATHEMATICS-4E-POWERS-SCIENTIFIC,Écrire un nombre en notation scientifique,practice,3,draft,0,1,0
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-POWERS,Puissances,approved,SK-ENR-MATHEMATICS-4E-POWERS-TEN,Utiliser les puissances de dix,exam_practice,2,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-POWERS,Puissances,approved,SK-ENR-MATHEMATICS-4E-POWERS-TEN,Utiliser les puissances de dix,exercise,3,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-POWERS,Puissances,approved,SK-MATHEMATICS-4E-POWERS,Mobiliser : Puissances,exam_practice,2,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-POWERS,Puissances,approved,SK-MATHEMATICS-4E-POWERS,Mobiliser : Puissances,exercise,3,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-POWERS,Puissances,approved,SK-MATHEMATICS-4E-POWERS,Mobiliser : Puissances,worked_example,2,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PROP,Proportionnalité,approved,SK-ENR-MATHEMATICS-4E-PROP-GRAPH,Reconnaître une représentation proportionnelle,assessment,2,draft,0,1,0
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PROP,Proportionnalité,approved,SK-ENR-MATHEMATICS-4E-PROP-GRAPH,Reconnaître une représentation proportionnelle,practice,1,draft,0,1,0
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PROP,Proportionnalité,approved,SK-ENR-MATHEMATICS-4E-PROP-GRAPH,Reconnaître une représentation proportionnelle,practice,2,draft,0,1,0
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PROP,Proportionnalité,approved,SK-ENR-MATHEMATICS-4E-PROP-GRAPH,Reconnaître une représentation proportionnelle,practice,3,draft,0,1,0
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PROP,Proportionnalité,approved,SK-ENR-MATHEMATICS-4E-PROP-IDENTIFY,Identifier une proportionnalité,assessment,2,draft,0,1,0
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PROP,Proportionnalité,approved,SK-ENR-MATHEMATICS-4E-PROP-IDENTIFY,Identifier une proportionnalité,practice,1,draft,0,1,0
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PROP,Proportionnalité,approved,SK-ENR-MATHEMATICS-4E-PROP-IDENTIFY,Identifier une proportionnalité,practice,2,draft,0,1,0
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PROP,Proportionnalité,approved,SK-ENR-MATHEMATICS-4E-PROP-IDENTIFY,Identifier une proportionnalité,practice,3,draft,0,1,0
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PROP,Proportionnalité,approved,SK-ENR-MATHEMATICS-4E-PROP-PERCENT,Calculer une évolution en pourcentage,exam_practice,2,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PROP,Proportionnalité,approved,SK-ENR-MATHEMATICS-4E-PROP-PERCENT,Calculer une évolution en pourcentage,exercise,3,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PROP,Proportionnalité,approved,SK-ENR-MATHEMATICS-4E-PROP-PRODUCT,Utiliser le produit en croix avec sens,exam_practice,2,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PROP,Proportionnalité,approved,SK-ENR-MATHEMATICS-4E-PROP-PRODUCT,Utiliser le produit en croix avec sens,exercise,2,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PROP,Proportionnalité,approved,SK-ENR-MATHEMATICS-4E-PROP-SCALE,Utiliser échelle et vitesse,exam_practice,2,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PROP,Proportionnalité,approved,SK-ENR-MATHEMATICS-4E-PROP-SCALE,Utiliser échelle et vitesse,exercise,3,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PROP,Proportionnalité,approved,SK-MATHEMATICS-4E-PROP,Mobiliser : Proportionnalité,exam_practice,2,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PROP,Proportionnalité,approved,SK-MATHEMATICS-4E-PROP,Mobiliser : Proportionnalité,exercise,3,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PROP,Proportionnalité,approved,SK-MATHEMATICS-4E-PROP,Mobiliser : Proportionnalité,worked_example,2,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PYTH,Théorème de Pythagore,approved,SK-ENR-MATHEMATICS-4E-PYTH-CALCULATE,Calculer une longueur avec le théorème de Pythagore,exam_practice,2,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PYTH,Théorème de Pythagore,approved,SK-ENR-MATHEMATICS-4E-PYTH-CALCULATE,Calculer une longueur avec le théorème de Pythagore,exercise,2,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PYTH,Théorème de Pythagore,approved,SK-ENR-MATHEMATICS-4E-PYTH-IDENTIFY,Identifier une configuration de Pythagore,assessment,2,draft,0,1,0
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PYTH,Théorème de Pythagore,approved,SK-ENR-MATHEMATICS-4E-PYTH-IDENTIFY,Identifier une configuration de Pythagore,diagnostic,2,draft,0,1,0
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PYTH,Théorème de Pythagore,approved,SK-ENR-MATHEMATICS-4E-PYTH-IDENTIFY,Identifier une configuration de Pythagore,practice,1,draft,0,1,0
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PYTH,Théorème de Pythagore,approved,SK-ENR-MATHEMATICS-4E-PYTH-IDENTIFY,Identifier une configuration de Pythagore,practice,2,draft,0,1,0
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PYTH,Théorème de Pythagore,approved,SK-ENR-MATHEMATICS-4E-PYTH-IDENTIFY,Identifier une configuration de Pythagore,practice,3,draft,0,1,0
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PYTH,Théorème de Pythagore,approved,SK-ENR-MATHEMATICS-4E-PYTH-IDENTIFY,Identifier une configuration de Pythagore,remediation,1,draft,0,1,0
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PYTH,Théorème de Pythagore,approved,SK-ENR-MATHEMATICS-4E-PYTH-TEST,Déterminer si un triangle est rectangle,assessment,2,draft,0,1,0
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PYTH,Théorème de Pythagore,approved,SK-ENR-MATHEMATICS-4E-PYTH-TEST,Déterminer si un triangle est rectangle,practice,1,draft,0,1,0
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PYTH,Théorème de Pythagore,approved,SK-ENR-MATHEMATICS-4E-PYTH-TEST,Déterminer si un triangle est rectangle,practice,2,draft,0,1,0
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PYTH,Théorème de Pythagore,approved,SK-ENR-MATHEMATICS-4E-PYTH-TEST,Déterminer si un triangle est rectangle,practice,3,draft,0,1,0
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PYTH,Théorème de Pythagore,approved,SK-MATHEMATICS-4E-PYTH,Mobiliser : Théorème de Pythagore,exam_practice,2,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PYTH,Théorème de Pythagore,approved,SK-MATHEMATICS-4E-PYTH,Mobiliser : Théorème de Pythagore,exercise,3,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PYTH,Théorème de Pythagore,approved,SK-MATHEMATICS-4E-PYTH,Mobiliser : Théorème de Pythagore,worked_example,2,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-RELNUM,Nombres relatifs,approved,SK-ENR-MATHEMATICS-4E-RELNUM-CHAIN,Calculer une expression avec plusieurs opérations,exam_practice,2,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-RELNUM,Nombres relatifs,approved,SK-ENR-MATHEMATICS-4E-RELNUM-CHAIN,Calculer une expression avec plusieurs opérations,exercise,3,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-RELNUM,Nombres relatifs,approved,SK-ENR-MATHEMATICS-4E-RELNUM-MULTIPLY,Multiplier et diviser des nombres relatifs,exam_practice,2,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-RELNUM,Nombres relatifs,approved,SK-ENR-MATHEMATICS-4E-RELNUM-MULTIPLY,Multiplier et diviser des nombres relatifs,exercise,3,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-RELNUM,Nombres relatifs,approved,SK-ENR-MATHEMATICS-4E-RELNUM-PROBLEM,Résoudre un problème avec nombres relatifs,exam_practice,2,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-RELNUM,Nombres relatifs,approved,SK-ENR-MATHEMATICS-4E-RELNUM-PROBLEM,Résoudre un problème avec nombres relatifs,exercise,2,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-RELNUM,Nombres relatifs,approved,SK-ENR-MATHEMATICS-4E-RELNUM-SIGN,Déterminer le signe d'un produit ou quotient,assessment,2,draft,0,1,0
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-RELNUM,Nombres relatifs,approved,SK-ENR-MATHEMATICS-4E-RELNUM-SIGN,Déterminer le signe d'un produit ou quotient,practice,1,draft,0,1,0
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-RELNUM,Nombres relatifs,approved,SK-ENR-MATHEMATICS-4E-RELNUM-SIGN,Déterminer le signe d'un produit ou quotient,practice,2,draft,0,1,0
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-RELNUM,Nombres relatifs,approved,SK-ENR-MATHEMATICS-4E-RELNUM-SIGN,Déterminer le signe d'un produit ou quotient,practice,3,draft,0,1,0
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-RELNUM,Nombres relatifs,approved,SK-MATHEMATICS-4E-RELNUM,Mobiliser : Nombres relatifs,exam_practice,2,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-RELNUM,Nombres relatifs,approved,SK-MATHEMATICS-4E-RELNUM,Mobiliser : Nombres relatifs,exercise,3,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-RELNUM,Nombres relatifs,approved,SK-MATHEMATICS-4E-RELNUM,Mobiliser : Nombres relatifs,worked_example,2,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-STATS,Statistiques,approved,SK-ENR-MATHEMATICS-4E-STATS-COMPARE,Comparer deux séries,exam_practice,2,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-STATS,Statistiques,approved,SK-ENR-MATHEMATICS-4E-STATS-COMPARE,Comparer deux séries,exercise,3,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-STATS,Statistiques,approved,SK-ENR-MATHEMATICS-4E-STATS-FREQUENCY,Calculer une fréquence,exam_practice,2,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-STATS,Statistiques,approved,SK-ENR-MATHEMATICS-4E-STATS-FREQUENCY,Calculer une fréquence,exercise,2,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-STATS,Statistiques,approved,SK-ENR-MATHEMATICS-4E-STATS-MEAN,Calculer et interpréter une moyenne,exam_practice,2,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-STATS,Statistiques,approved,SK-ENR-MATHEMATICS-4E-STATS-MEAN,Calculer et interpréter une moyenne,exercise,2,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-STATS,Statistiques,approved,SK-ENR-MATHEMATICS-4E-STATS-POPULATION,"Identifier population, caractère et effectif",assessment,2,draft,0,1,0
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-STATS,Statistiques,approved,SK-ENR-MATHEMATICS-4E-STATS-POPULATION,"Identifier population, caractère et effectif",practice,1,draft,0,1,0
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-STATS,Statistiques,approved,SK-ENR-MATHEMATICS-4E-STATS-POPULATION,"Identifier population, caractère et effectif",practice,2,draft,0,1,0
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-STATS,Statistiques,approved,SK-ENR-MATHEMATICS-4E-STATS-POPULATION,"Identifier population, caractère et effectif",practice,3,draft,0,1,0
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-STATS,Statistiques,approved,SK-ENR-MATHEMATICS-4E-STATS-REPRESENT,Lire et construire une représentation,assessment,2,draft,0,1,0
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-STATS,Statistiques,approved,SK-ENR-MATHEMATICS-4E-STATS-REPRESENT,Lire et construire une représentation,practice,1,draft,0,1,0
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-STATS,Statistiques,approved,SK-ENR-MATHEMATICS-4E-STATS-REPRESENT,Lire et construire une représentation,practice,2,draft,0,1,0
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-STATS,Statistiques,approved,SK-ENR-MATHEMATICS-4E-STATS-REPRESENT,Lire et construire une représentation,practice,3,draft,0,1,0
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-STATS,Statistiques,approved,SK-MATHEMATICS-4E-STATS,Mobiliser : Statistiques,exam_practice,2,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-STATS,Statistiques,approved,SK-MATHEMATICS-4E-STATS,Mobiliser : Statistiques,exercise,3,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-STATS,Statistiques,approved,SK-MATHEMATICS-4E-STATS,Mobiliser : Statistiques,worked_example,2,approved,1,0,1
